"No.","Time","Source","Destination","Protocol","Length","Info","The RTT to ACK the segment was"
"150174","26.059207","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=37910072 Win=6761 Len=0 TSval=1915945574 TSecr=1455340837","0.008505000,0.008345000"
"150175","26.059251","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=37914194 Win=6761 Len=0 TSval=1915945574 TSecr=1455340837","0.008212000"
"150176","26.059297","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=37934804 Win=6761 Len=0 TSval=1915945576 TSecr=1455340839","0.006094000,0.005800000"
"150177","26.059342","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=37941674 Win=6761 Len=0 TSval=1915945576 TSecr=1455340839","0.005069000"
"150225","26.062396","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=37955414 Win=6761 Len=0 TSval=1915945583 TSecr=1455340841","0.004608000"
"150243","26.063887","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=37976024 Win=6761 Len=0 TSval=1915945584 TSecr=1455340848","0.004295000,0.002038000"
"150299","26.068797","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=37991138 Win=6761 Len=0 TSval=1915945587 TSecr=1455340849","0.005340000,0.005138000"
"150300","26.068843","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=38002130 Win=6761 Len=0 TSval=1915945588 TSecr=1455340851","0.003432000,0.003194000"
"150301","26.068888","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=38009000 Win=6761 Len=0 TSval=1915945589 TSecr=1455340851","0.003054000,0.002497000"
"150396","26.075971","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=38028236 Win=6761 Len=0 TSval=1915945593 TSecr=1455340851","0.008564000"
"150397","26.076020","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=38041976 Win=6761 Len=0 TSval=1915945595 TSecr=1455340859","0.004051000,0.003753000"
"150428","26.078991","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=38047472 Win=6761 Len=0 TSval=1915945596 TSecr=1455340859","0.006608000,0.006150000"
"150429","26.079036","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=38054342 Win=6761 Len=0 TSval=1915945596 TSecr=1455340859","0.005930000"
"150430","26.079082","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=38072204 Win=6761 Len=0 TSval=1915945598 TSecr=1455340859","0.005801000,0.004242000"
"150431","26.079127","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=38079074 Win=6761 Len=0 TSval=1915945599 TSecr=1455340860","0.003376000"
"150570","26.091464","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=38091440 Win=6761 Len=0 TSval=1915945602 TSecr=1455340864","0.013641000"
"150571","26.091509","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=38102432 Win=6761 Len=0 TSval=1915945603 TSecr=1455340867","0.013459000"
"150572","26.091584","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=38118920 Win=6761 Len=0 TSval=1915945604 TSecr=1455340868","0.009392000"
"150573","26.091628","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=38123042 Win=6761 Len=0 TSval=1915945604 TSecr=1455340868","0.009221000"
"150574","26.091674","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=38135408 Win=6761 Len=0 TSval=1915945606 TSecr=1455340868","0.008250000,0.007949000"
"150575","26.091719","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=38138156 Win=6761 Len=0 TSval=1915945606 TSecr=1455340868","0.007898000"
"150595","26.092990","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=38147774 Win=6761 Len=0 TSval=1915945607 TSecr=1455340869","0.008189000"
"150609","26.094397","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=38168384 Win=6761 Len=0 TSval=1915945614 TSecr=1455340871","0.007214000,0.007123000"
"150643","26.097046","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=38186246 Win=6761 Len=0 TSval=1915945616 TSecr=1455340879","0.004633000,0.004298000"
"150644","26.097092","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=38193116 Win=6761 Len=0 TSval=1915945616 TSecr=1455340881","0.003236000"
"150650","26.098815","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=38208230 Win=6761 Len=0 TSval=1915945618 TSecr=1455340881","0.004749000,0.003760000"
"150651","26.098873","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=38215100 Win=6761 Len=0 TSval=1915945618 TSecr=1455340881","0.003545000"
"150701","26.102405","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=38220596 Win=6761 Len=0 TSval=1915945622 TSecr=1455340882","0.006201000"
"150717","26.103731","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=38237084 Win=6761 Len=0 TSval=1915945623 TSecr=1455340886","0.003287000,0.002287000"
"150757","26.106910","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=38250824 Win=6761 Len=0 TSval=1915945625 TSecr=1455340888","0.005000000,0.004775000"
"150758","26.106956","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=38267312 Win=6761 Len=0 TSval=1915945626 TSecr=1455340889","0.003623000,0.003445000"
"150759","26.107002","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=38281052 Win=6761 Len=0 TSval=1915945627 TSecr=1455340890","0.002812000,0.002362000"
"150789","26.110532","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=38293418 Win=6761 Len=0 TSval=1915945629 TSecr=1455340891","0.005419000,0.005265000"
"150905","26.119371","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=38297540 Win=6761 Len=0 TSval=1915945630 TSecr=1455340891","0.013945000"
"150906","26.119416","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=38312654 Win=6761 Len=0 TSval=1915945632 TSecr=1455340896","0.009064000"
"150914","26.119890","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=38334638 Win=6761 Len=0 TSval=1915945635 TSecr=1455340898","0.007703000,0.007102000"
"150915","26.119935","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=38340134 Win=6761 Len=0 TSval=1915945635 TSecr=1455340898","0.006941000"
"150916","26.119980","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=38356622 Win=6761 Len=0 TSval=1915945637 TSecr=1455340900","0.005555000,0.005351000"
"150917","26.120026","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=38364866 Win=6761 Len=0 TSval=1915945638 TSecr=1455340902","0.004038000,0.003861000"
"150930","26.121248","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=38370362 Win=6761 Len=0 TSval=1915945642 TSecr=1455340902","0.004991000,0.004902000"
"150931","26.121304","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=38378606 Win=6761 Len=0 TSval=1915945642 TSecr=1455340902","0.004618000"
"150955","26.123179","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=38392346 Win=6761 Len=0 TSval=1915945643 TSecr=1455340908","0.006294000,0.002204000"
"150972","26.125774","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=38397842 Win=6761 Len=0 TSval=1915945646 TSecr=1455340908","0.004295000,0.004169000"
"150973","26.125821","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=38411582 Win=6761 Len=0 TSval=1915945646 TSecr=1455340908","0.003862000,0.003335000"
"151047","26.134287","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=38425322 Win=6761 Len=0 TSval=1915945652 TSecr=1455340908","0.008675000"
"151103","26.139103","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=38455550 Win=6761 Len=0 TSval=1915945655 TSecr=1455340917","0.007868000,0.006616000"
"151104","26.139154","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=38463794 Win=6761 Len=0 TSval=1915945655 TSecr=1455340919","0.006281000"
"151108","26.140377","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=38466542 Win=6761 Len=0 TSval=1915945658 TSecr=1455340920","0.005825000"
"151113","26.141263","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=38483030 Win=6761 Len=0 TSval=1915945661 TSecr=1455340920","0.006315000,0.005942000"
"151114","26.141310","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=38495396 Win=6761 Len=0 TSval=1915945661 TSecr=1455340921","0.005598000,0.005264000"
"151155","26.144718","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=38510510 Win=6761 Len=0 TSval=1915945665 TSecr=1455340926","0.002733000,0.002421000"
"151183","26.148127","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=38537990 Win=6761 Len=0 TSval=1915945667 TSecr=1455340930","0.004825000,0.003966000"
"151184","26.148172","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=38542112 Win=6761 Len=0 TSval=1915945667 TSecr=1455340930","0.003667000"
"151289","26.154005","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=38565470 Win=6761 Len=0 TSval=1915945673 TSecr=1455340936","0.003410000,0.003190000"
"151290","26.154053","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=38573714 Win=6761 Len=0 TSval=1915945673 TSecr=1455340936","0.003052000,0.002959000"
"151306","26.154956","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=38591576 Win=6761 Len=0 TSval=1915945675 TSecr=1455340939","0.003691000,0.002470000"
"151335","26.156920","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=38602568 Win=6761 Len=0 TSval=1915945676 TSecr=1455340939","0.004295000,0.003984000"
"151369","26.160422","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=38606690 Win=6761 Len=0 TSval=1915945676 TSecr=1455340939","0.007330000"
"151386","26.162270","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=38617682 Win=6761 Len=0 TSval=1915945680 TSecr=1455340941","0.008082000,0.007701000"
"151387","26.162315","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=38620430 Win=6761 Len=0 TSval=1915945680 TSecr=1455340941","0.007656000"
"151407","26.163555","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=38624552 Win=6761 Len=0 TSval=1915945683 TSecr=1455340941","0.008762000"
"151408","26.163600","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=38638292 Win=6761 Len=0 TSval=1915945683 TSecr=1455340941","0.008129000,0.007842000"
"151435","26.165573","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=38641040 Win=6761 Len=0 TSval=1915945683 TSecr=1455340941","0.008929000"
"151436","26.165618","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=38656154 Win=6761 Len=0 TSval=1915945685 TSecr=1455340948","0.003763000,0.003551000"
"151442","26.166376","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=38676764 Win=6761 Len=0 TSval=1915945686 TSecr=1455340948","0.003529000,0.003196000"
"151458","26.167644","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=38693252 Win=6761 Len=0 TSval=1915945688 TSecr=1455340951","0.002795000,0.002646000"
"151463","26.168453","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=38701496 Win=6761 Len=0 TSval=1915945688 TSecr=1455340951","0.003096000"
"151614","26.189631","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=38709740 Win=6761 Len=0 TSval=1915945693 TSecr=1455340951","0.022446000"
"151615","26.189680","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=38720732 Win=6761 Len=0 TSval=1915945696 TSecr=1455340953","0.015172000"
"151616","26.189730","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=38739968 Win=6761 Len=0 TSval=1915945700 TSecr=1455340962","0.012342000,0.011947000"
"151617","26.189781","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=38756456 Win=6761 Len=0 TSval=1915945702 TSecr=1455340965","0.011346000,0.010820000"
"151618","26.189830","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=38761952 Win=6761 Len=0 TSval=1915945702 TSecr=1455340965","0.010332000"
"151619","26.189880","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=38778440 Win=6761 Len=0 TSval=1915945703 TSecr=1455340967","0.010016000,0.009262000"
"151620","26.189932","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=38788058 Win=6761 Len=0 TSval=1915945703 TSecr=1455340967","0.008930000"
"151621","26.189985","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=38807294 Win=6761 Len=0 TSval=1915945706 TSecr=1455340968","0.008709000,0.008178000"
"151674","26.194823","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=38829278 Win=6761 Len=0 TSval=1915945716 TSecr=1455340978","0.003145000,0.002316000"
"151755","26.201390","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=38848514 Win=6761 Len=0 TSval=1915945721 TSecr=1455340981","0.006994000,0.005875000"
"151762","26.202935","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=38866376 Win=6761 Len=0 TSval=1915945722 TSecr=1455340986","0.003428000,0.003130000"
"151786","26.204777","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=38869124 Win=6761 Len=0 TSval=1915945722 TSecr=1455340986","0.004810000"
"151819","26.206464","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=38880116 Win=6761 Len=0 TSval=1915945725 TSecr=1455340988","0.003083000"
"151868","26.210114","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=38896604 Win=6761 Len=0 TSval=1915945728 TSecr=1455340991","0.004369000"
"151906","26.212783","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=38913092 Win=6761 Len=0 TSval=1915945732 TSecr=1455340994","0.005805000,0.003849000"
"151907","26.212831","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=38924084 Win=6761 Len=0 TSval=1915945732 TSecr=1455340994","0.003758000,0.003500000"
"152052","26.224356","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=38954312 Win=6761 Len=0 TSval=1915945735 TSecr=1455340999","0.012927000,0.011925000"
"152053","26.224404","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=38957060 Win=6761 Len=0 TSval=1915945735 TSecr=1455340999","0.011847000"
"152054","26.224451","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=38970800 Win=6761 Len=0 TSval=1915945736 TSecr=1455341000","0.010862000,0.010650000"
"152055","26.224499","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=38974922 Win=6761 Len=0 TSval=1915945736 TSecr=1455341000","0.010534000"
"152061","26.226047","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=38991410 Win=6761 Len=0 TSval=1915945742 TSecr=1455341002","0.009263000,0.009013000"
"152062","26.226095","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=39005150 Win=6761 Len=0 TSval=1915945742 TSecr=1455341002","0.008817000,0.008570000"
"152063","26.226144","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=39009272 Win=6761 Len=0 TSval=1915945742 TSecr=1455341002","0.007931000"
"152171","26.238231","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=39065606 Win=6761 Len=0 TSval=1915945756 TSecr=1455341014","0.010728000,0.010635000"
"152225","26.242342","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=39088964 Win=6761 Len=0 TSval=1915945762 TSecr=1455341021","0.004988000"
"152254","26.244671","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=39102704 Win=6777 Len=0","0.004147000,0.003226000"
"152291","26.248774","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK, CWR, Reserved] Seq=494641448 Ack=2605200614 Win=6689[Malformed Packet]","0.004495000"
"152309","26.250255","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=39148046 Win=6761 Len=0 TSval=1915945769 TSecr=1455341032","0.003930000"
"152371","26.255099","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK, Reserved] Seq=1 Ack=39178274 Win=6721 Len=0 TSval=1915945772 TSecr=3737058796","0.005069000"
"152386","26.255840","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK, Reserved] Seq=4026531841 Ack=39190640 Win=6761 Len=0","0.004728000"
"152658","26.277943","222.29.234.58","138.37.246.45","TCP","224","5201  >  51012 [ACK] Seq=494641448 Ack=2605428646 Win=6761 TSval=1915954115 TSecr=3602790018[Malformed Packet]","0.006271000"
"152709","26.283790","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=39372008 Win=6761 Len=0 TSval=1915945803 TSecr=1455341059","0.009144000,0.008855000"
"152741","26.285855","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=39403610 Win=6761 Len=0 TSval=1915945806 TSecr=1455341070","0.002544000,0.002270000"
"152770","26.290669","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=39417350 Win=6761 Len=0 TSval=1915945807 TSecr=1455341070","0.006402000,0.006110000"
"152771","26.290717","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=39422846 Win=6761 Len=0 TSval=1915945808 TSecr=1455341071","0.005550000"
"152806","26.292858","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=39439334 Win=6761 Len=0 TSval=1915945813 TSecr=1455341071","0.007276000,0.003474000"
"152807","26.292903","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=39448952 Win=6761 Len=0 TSval=1915945813 TSecr=1455341073","0.003276000,0.003093000"
"152837","26.294590","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=39462692 Win=6761 Len=0 TSval=1915945814 TSecr=1455341078","0.003469000,0.003171000"
"152838","26.294635","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=39468188 Win=6761 Len=0 TSval=1915945815 TSecr=1455341078","0.002814000,0.002724000"
"152854","26.296097","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=39480554 Win=6761 Len=0 TSval=1915945815 TSecr=1455341078","0.003744000"
"152855","26.296142","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=39494294 Win=6761 Len=0 TSval=1915945816 TSecr=1455341079","0.002683000,0.002552000"
"152880","26.297621","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=39516278 Win=6761 Len=0 TSval=1915945817 TSecr=1455341080","0.003479000,0.003235000"
"152937","26.301602","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=39545132 Win=6761 Len=0 TSval=1915945822 TSecr=1455341082","0.005637000,0.004757000"
"152962","26.303437","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=39552002 Win=6761 Len=0 TSval=1915945823 TSecr=1455341087","0.002669000"
"152989","26.305376","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=39560246 Win=6761 Len=0 TSval=1915945823 TSecr=1455341087","0.004311000"
"153124","26.314309","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=39650930 Win=6761 Len=0 TSval=1915945834 TSecr=1455341093","0.007943000,0.001993000"
"153149","26.315533","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=39655052 Win=6761 Len=0 TSval=1915945834 TSecr=1455341093","0.003085000"
"153150","26.315578","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=39670166 Win=6761 Len=0 TSval=1915945836 TSecr=1455341099","0.002209000,0.002077000"
"153213","26.323903","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=39675662 Win=6761 Len=0 TSval=1915945836 TSecr=1455341099","0.010224000"
"153214","26.323952","222.29.98.58","10.1.246.45","TCP","224","5201  >  18252 [ACK] Seq=1 Ack=1 Win=6761 Len=0 TSval=1915945838 TSecr=1455341101","0.009511000"
"153246","26.325718","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=39704516 Win=6761 Len=0 TSval=1915945844 TSecr=1455341103","0.004854000,0.004698000"
