"No.","Time","Source","Destination","Protocol","Length","Info","The RTT to ACK the segment was"
"27279","10.458556","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32196980 Win=865408 Len=0 TSval=1915944776 TSecr=1455340036","0.010002000"
"27313","10.460691","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32210720 Win=865408 Len=0 TSval=1915944779 TSecr=1455340042","0.006533000"
"27324","10.460847","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32216216 Win=865408 Len=0 TSval=1915944781 TSecr=1455340045","0.003467000"
"27325","10.460865","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32227208 Win=865408 Len=0 TSval=1915944781 TSecr=1455340045","0.003444000"
"27344","10.462297","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32234078 Win=865408 Len=0 TSval=1915944781 TSecr=1455340046","0.003631000"
"27345","10.462323","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32245070 Win=865408 Len=0 TSval=1915944782 TSecr=1455340046","0.003615000"
"27346","10.463580","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32251940 Win=865408 Len=0 TSval=1915944783 TSecr=1455340047","0.004209000"
"27347","10.463608","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32258810 Win=865408 Len=0 TSval=1915944783 TSecr=1455340047","0.004211000"
"27360","10.465136","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32272550 Win=865408 Len=0 TSval=1915944784 TSecr=1455340047","0.005189000"
"27361","10.466254","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32286290 Win=865408 Len=0 TSval=1915944784 TSecr=1455340048","0.005430000"
"27362","10.468176","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32295908 Win=865408 Len=0 TSval=1915944787 TSecr=1455340050","0.006021000"
"27363","10.468200","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32300030 Win=865408 Len=0 TSval=1915944787 TSecr=1455340050","0.005997000"
"27377","10.472181","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32302778 Win=865408 Len=0 TSval=1915944792 TSecr=1455340050","0.009966000"
"27378","10.472209","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32313770 Win=865408 Len=0 TSval=1915944792 TSecr=1455340050","0.007543000"
"27379","10.472223","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32316518 Win=865408 Len=0 TSval=1915944792 TSecr=1455340052","0.007535000"
"27380","10.474575","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32327510 Win=865408 Len=0 TSval=1915944792 TSecr=1455340052","0.009843000"
"27422","10.481707","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32353616 Win=865408 Len=0 TSval=1915944800 TSecr=1455340058","0.007047000"
"27440","10.481863","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32365982 Win=865408 Len=0 TSval=1915944801 TSecr=1455340062","0.004562000"
"27441","10.481877","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32374226 Win=865408 Len=0 TSval=1915944802 TSecr=1455340065","0.004545000"
"27442","10.484494","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32379722 Win=865408 Len=0 TSval=1915944804 TSecr=1455340066","0.005483000"
"27443","10.484526","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32401706 Win=865408 Len=0 TSval=1915944804 TSecr=1455340066","0.005409000"
"27444","10.486843","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32408576 Win=865408 Len=0 TSval=1915944805 TSecr=1455340069","0.005063000"
"27484","10.489747","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32416820 Win=865408 Len=0 TSval=1915944808 TSecr=1455340069","0.007923000"
"27493","10.491524","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32425064 Win=865408 Len=0 TSval=1915944810 TSecr=1455340069","0.009672000"
"27504","10.491623","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32442926 Win=865408 Len=0 TSval=1915944812 TSecr=1455340075","0.003811000"
"27505","10.491637","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32451170 Win=865408 Len=0 TSval=1915944812 TSecr=1455340075","0.003797000"
"27527","10.502380","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32460788 Win=865408 Len=0 TSval=1915944814 TSecr=1455340077","0.012743000"
"27538","10.502641","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32467658 Win=865408 Len=0 TSval=1915944814 TSecr=1455340077","0.012960000"
"27539","10.502678","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32470406 Win=865408 Len=0 TSval=1915944814 TSecr=1455340077","0.012988000"
"27540","10.502690","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32478650 Win=865408 Len=0 TSval=1915944814 TSecr=1455340077","0.012972000"
"27541","10.502713","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32484146 Win=865408 Len=0 TSval=1915944815 TSecr=1455340079","0.011293000"
"27542","10.502724","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32488268 Win=865408 Len=0 TSval=1915944815 TSecr=1455340079","0.011291000"
"27543","10.502738","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32491016 Win=865408 Len=0 TSval=1915944815 TSecr=1455340079","0.011177000"
"27549","10.504884","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32504756 Win=865408 Len=0 TSval=1915944820 TSecr=1455340079","0.011794000"
"27550","10.504905","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32517122 Win=865408 Len=0 TSval=1915944821 TSecr=1455340081","0.011757000"
"27551","10.504923","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32526740 Win=865408 Len=0 TSval=1915944823 TSecr=1455340086","0.006682000"
"27552","10.504933","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32532236 Win=865408 Len=0 TSval=1915944824 TSecr=1455340086","0.006671000"
"27553","10.507248","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32541854 Win=865408 Len=0 TSval=1915944827 TSecr=1455340090","0.004677000"
"27554","10.507273","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32545976 Win=865408 Len=0 TSval=1915944827 TSecr=1455340090","0.004659000"
"27588","10.513127","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32561090 Win=865408 Len=0 TSval=1915944833 TSecr=1455340092","0.005777000"
"27589","10.513149","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32565212 Win=865408 Len=0 TSval=1915944833 TSecr=1455340095","0.005783000"
"27605","10.515763","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32581700 Win=865408 Len=0 TSval=1915944835 TSecr=1455340098","0.005246000"
"27606","10.515803","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32595440 Win=865408 Len=0 TSval=1915944836 TSecr=1455340098","0.002827000"
"27624","10.517207","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32598188 Win=865408 Len=0 TSval=1915944836 TSecr=1455340100","0.004222000"
"27644","10.519471","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32605058 Win=865408 Len=0 TSval=1915944838 TSecr=1455340101","0.005395000"
"27645","10.519498","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32607806 Win=865408 Len=0 TSval=1915944839 TSecr=1455340101","0.005412000"
"27646","10.519508","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32616050 Win=865408 Len=0 TSval=1915944839 TSecr=1455340101","0.005380000"
"27657","10.521311","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32618798 Win=865408 Len=0 TSval=1915944839 TSecr=1455340101","0.007174000"
"27658","10.521344","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32631164 Win=865408 Len=0 TSval=1915944842 TSecr=1455340104","0.004211000"
"27659","10.521354","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32638034 Win=865408 Len=0 TSval=1915944842 TSecr=1455340104","0.004196000"
"27683","10.522695","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32642156 Win=865408 Len=0 TSval=1915944842 TSecr=1455340104","0.005522000"
"27684","10.525106","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32655896 Win=865408 Len=0 TSval=1915944843 TSecr=1455340107","0.005711000"
"27685","10.525144","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32661392 Win=865408 Len=0 TSval=1915944843 TSecr=1455340107","0.005730000"
"27710","10.525452","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32668262 Win=865408 Len=0 TSval=1915944844 TSecr=1455340107","0.006015000"
"27711","10.525466","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32676506 Win=865408 Len=0 TSval=1915944844 TSecr=1455340109","0.004226000"
"27712","10.525480","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32679254 Win=865408 Len=0 TSval=1915944844 TSecr=1455340109","0.004228000"
"27713","10.525487","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32682002 Win=865408 Len=0 TSval=1915944844 TSecr=1455340109","0.004222000"
"27728","10.529272","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32684750 Win=865408 Len=0 TSval=1915944847 TSecr=1455340110","0.006836000"
"27729","10.529308","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32688872 Win=865408 Len=0 TSval=1915944847 TSecr=1455340110","0.006834000"
"27730","10.529321","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32694368 Win=865408 Len=0 TSval=1915944847 TSecr=1455340110","0.006821000"
"27731","10.529328","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32701238 Win=865408 Len=0 TSval=1915944847 TSecr=1455340110","0.006765000"
"27743","10.529469","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32706734 Win=865408 Len=0 TSval=1915944847 TSecr=1455340110","0.006864000"
"27744","10.529482","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32713604 Win=865408 Len=0 TSval=1915944847 TSecr=1455340110","0.006841000"
"27756","10.529620","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32721848 Win=865408 Len=0 TSval=1915944850 TSecr=1455340113","0.004323000"
"27757","10.529634","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32725970 Win=865408 Len=0 TSval=1915944850 TSecr=1455340113","0.004321000"
"27758","10.529666","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32734214 Win=865408 Len=0 TSval=1915944850 TSecr=1455340113","0.004297000"
"27759","10.529681","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32739710 Win=865408 Len=0 TSval=1915944850 TSecr=1455340113","0.004290000"
"27772","10.530926","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32745206 Win=865408 Len=0 TSval=1915944850 TSecr=1455340113","0.005514000"
"27773","10.530962","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32749328 Win=865408 Len=0 TSval=1915944851 TSecr=1455340113","0.003338000"
"27774","10.530975","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32754824 Win=865408 Len=0 TSval=1915944851 TSecr=1455340115","0.003327000"
"27788","10.532019","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32763068 Win=865408 Len=0 TSval=1915944851 TSecr=1455340115","0.004339000"
"27789","10.532043","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32765816 Win=865408 Len=0 TSval=1915944851 TSecr=1455340115","0.004353000"
"27804","10.533909","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32768564 Win=865408 Len=0 TSval=1915944853 TSecr=1455340117","0.004514000"
"27805","10.533931","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32775434 Win=865408 Len=0 TSval=1915944853 TSecr=1455340117","0.004508000"
"27806","10.536423","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32780930 Win=865408 Len=0 TSval=1915944853 TSecr=1455340117","0.006968000"
"27820","10.536606","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32783678 Win=865408 Len=0 TSval=1915944854 TSecr=1455340117","0.007083000"
"27821","10.536626","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32790548 Win=865408 Len=0 TSval=1915944854 TSecr=1455340117","0.007054000"
"27822","10.536635","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32796044 Win=865408 Len=0 TSval=1915944854 TSecr=1455340117","0.007031000"
"27830","10.538257","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32804288 Win=865408 Len=0 TSval=1915944856 TSecr=1455340118","0.007411000"
"27831","10.538282","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32808410 Win=865408 Len=0 TSval=1915944856 TSecr=1455340118","0.007417000"
"27843","10.538400","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32813906 Win=865408 Len=0 TSval=1915944856 TSecr=1455340118","0.006504000"
"27844","10.538412","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32818028 Win=865408 Len=0 TSval=1915944856 TSecr=1455340119","0.006487000"
"27845","10.538424","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32822150 Win=865408 Len=0 TSval=1915944856 TSecr=1455340119","0.006481000"
"27846","10.538433","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32824898 Win=865408 Len=0 TSval=1915944856 TSecr=1455340119","0.006477000"
"27847","10.538462","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32829020 Win=865408 Len=0 TSval=1915944856 TSecr=1455340119","0.006489000"
"27848","10.542261","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32844134 Win=865408 Len=0 TSval=1915944859 TSecr=1455340119","0.008416000"
"27849","10.542307","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32849630 Win=865408 Len=0 TSval=1915944859 TSecr=1455340121","0.008438000"
"27850","10.542323","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32860622 Win=865408 Len=0 TSval=1915944860 TSecr=1455340124","0.005763000"
"27851","10.542332","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32866118 Win=865408 Len=0 TSval=1915944860 TSecr=1455340124","0.005748000"
"27883","10.547685","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32883980 Win=865408 Len=0 TSval=1915944868 TSecr=1455340124","0.009338000"
"27884","10.547726","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32892224 Win=865408 Len=0 TSval=1915944868 TSecr=1455340126","0.009343000"
"27917","10.552260","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32901842 Win=865408 Len=0 TSval=1915944869 TSecr=1455340133","0.006878000"
"27926","10.552393","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32905964 Win=865408 Len=0 TSval=1915944869 TSecr=1455340133","0.006992000"
"27927","10.552413","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32911460 Win=865408 Len=0 TSval=1915944870 TSecr=1455340134","0.005440000"
"27928","10.552428","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32925200 Win=865408 Len=0 TSval=1915944871 TSecr=1455340134","0.005337000"
"27939","10.552559","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32934818 Win=865408 Len=0 TSval=1915944872 TSecr=1455340134","0.005423000"
"27940","10.554953","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32944436 Win=865408 Len=0 TSval=1915944872 TSecr=1455340136","0.005908000"
"27941","10.554990","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32952680 Win=865408 Len=0 TSval=1915944873 TSecr=1455340136","0.005909000"
"27942","10.555006","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32963672 Win=865408 Len=0 TSval=1915944874 TSecr=1455340136","0.004723000"
"27943","10.556692","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32978786 Win=865408 Len=0 TSval=1915944874 TSecr=1455340138","0.006317000"
"27990","10.566123","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32981534 Win=865408 Len=0 TSval=1915944879 TSecr=1455340140","0.013783000"
"27991","10.566163","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=32998022 Win=865408 Len=0 TSval=1915944880 TSecr=1455340140","0.013653000"
"28004","10.566302","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=33003518 Win=865408 Len=0 TSval=1915944880 TSecr=1455340140","0.013757000"
"28005","10.566318","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=33007640 Win=865408 Len=0 TSval=1915944881 TSecr=1455340146","0.008099000"
"28006","10.567536","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=33015884 Win=865408 Len=0 TSval=1915944886 TSecr=1455340146","0.009265000"
"28007","10.567566","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=33020006 Win=865408 Len=0 TSval=1915944886 TSecr=1455340146","0.009276000"
"28008","10.569295","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=33036494 Win=865408 Len=0 TSval=1915944886 TSecr=1455340146","0.010522000"
"28009","10.569335","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=33057104 Win=865408 Len=0 TSval=1915944888 TSecr=1455340151","0.005509000"
"28010","10.569348","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=33066722 Win=865408 Len=0 TSval=1915944888 TSecr=1455340151","0.005485000"
"28035","10.572710","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=33077714 Win=865408 Len=0 TSval=1915944892 TSecr=1455340154","0.006439000"
"28036","10.572744","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=33083210 Win=865408 Len=0 TSval=1915944893 TSecr=1455340154","0.006452000"
"28045","10.575483","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=33099698 Win=865408 Len=0 TSval=1915944895 TSecr=1455340158","0.005089000"
"28061","10.578040","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=33102446 Win=865408 Len=0 TSval=1915944897 TSecr=1455340158","0.007634000"
"28062","10.579150","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=33116186 Win=865408 Len=0 TSval=1915944898 TSecr=1455340158","0.006511000"
"28063","10.580992","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=33124430 Win=865408 Len=0 TSval=1915944900 TSecr=1455340163","0.005573000"
"28064","10.581025","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=33127178 Win=865408 Len=0 TSval=1915944900 TSecr=1455340163","0.005592000"
"28103","10.585876","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=33139544 Win=865408 Len=0 TSval=1915944904 TSecr=1455340165","0.007936000"
"28104","10.585929","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=33145040 Win=865408 Len=0 TSval=1915944904 TSecr=1455340165","0.007959000"
"28105","10.586011","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=33147788 Win=865408 Len=0 TSval=1915944905 TSecr=1455340165","0.008025000"
"28106","10.586032","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=33154658 Win=865408 Len=0 TSval=1915944906 TSecr=1455340170","0.003543000"
"28107","10.586044","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=33161528 Win=865408 Len=0 TSval=1915944906 TSecr=1455340170","0.003485000"
"28108","10.588193","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=33168398 Win=865408 Len=0 TSval=1915944906 TSecr=1455340170","0.005595000"
"28109","10.588234","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=33173894 Win=865408 Len=0 TSval=1915944906 TSecr=1455340170","0.005607000"
"28153","10.596274","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=33178016 Win=865408 Len=0 TSval=1915944910 TSecr=1455340171","0.012427000"
